정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
BSB503360000,신동2구,35.24554,128.9968669,2024-10-28,,21,부산광역시,부산BIS
BSB503370000,신동2구,35.24555611,128.99698264,2024-10-28,,21,부산광역시,부산BIS
BSB503380000,신동,35.24329751,128.99623521,2024-10-28,,21,부산광역시,부산BIS
BSB503390000,신동,35.24328651,128.99635577,2024-10-28,,21,부산광역시,부산BIS
BSB503400000,안막2구,35.24035385,128.99549849,2024-10-28,,21,부산광역시,부산BIS
BSB503410000,안막2구,35.24046383,128.99566046,2024-10-28,,21,부산광역시,부산BIS
BSB503420000,송백,35.12382801,128.94015402,2024-10-28,92119.0,21,부산광역시,부산BIS
BSB503430000,송백,35.12459591,128.93994255,2024-10-28,92137.0,21,부산광역시,부산BIS
BSB503440000,염막1구,35.13385024,128.94587911,2024-10-28,92121.0,21,부산광역시,부산BIS
BSB503450000,염막1구,35.13432103,128.94546707,2024-10-28,92135.0,21,부산광역시,부산BIS
BSB503460000,작지,35.14290458,128.95036356,2024-10-28,92123.0,21,부산광역시,부산BIS
BSB503470000,작지,35.14357898,128.94997438,2024-10-28,92133.0,21,부산광역시,부산BIS
BSB503480000,장락,35.1353574,128.89438629,2024-10-28,,21,부산광역시,부산BIS
BSB503550000,장락,35.13551603,128.89259632,2024-10-28,,21,부산광역시,부산BIS
BSB503560000,영천슈퍼,35.1354482,129.04236178,2024-10-28,,21,부산광역시,부산BIS
BSB503570000,영호빌라,35.13249819,129.0397981,2024-10-28,,21,부산광역시,부산BIS
BSB503580000,정은빌라,35.13645583,129.0453337,2024-10-28,,21,부산광역시,부산BIS
BSB503590000,협성파크맨션,35.13156872,129.03919129,2024-10-28,,21,부산광역시,부산BIS
BSB503600000,영천슈퍼,35.13558184,129.04240651,2024-10-28,,21,부산광역시,부산BIS
BSB503610000,영호빌라,35.13262531,129.04004603,2024-10-28,,21,부산광역시,부산BIS
BSB503620000,정은빌라,35.13656278,129.04531235,2024-10-28,,21,부산광역시,부산BIS
BSB503630000,제일슈퍼,35.12824273,129.03939141,2024-10-28,,21,부산광역시,부산BIS
BSB503640000,협성파크맨션,35.13160159,129.03899011,2024-10-28,,21,부산광역시,부산BIS
BSB503650000,가락동행정복지센터,35.19652074,128.90117695,2024-10-28,,21,부산광역시,부산BIS
BSB503660000,가락파출소,35.19536973,128.90245107,2024-10-28,,21,부산광역시,부산BIS
BSB503670000,두산위브더테라스,35.32006096,129.19685545,2024-10-28,,21,부산광역시,부산BIS
BSB503680000,두산위브더테라스,35.31985259,129.19642103,2024-10-28,,21,부산광역시,부산BIS
BSB503690000,강서구청역,35.21130194,128.97972747,2024-10-28,,21,부산광역시,부산BIS
BSB503700000,강서구청역,35.21097151,128.97954376,2024-10-28,,21,부산광역시,부산BIS
BSB503710000,반도보라아파트,35.10839338,128.97745801,2024-10-28,,21,부산광역시,부산BIS
BSB503720000,솔개다리,35.1127335,129.08182289,2024-10-28,,21,부산광역시,부산BIS
BSB503730000,시방,34.96313212,128.70756928,2024-10-28,,21,부산광역시,부산BIS
BSB503740000,시방,34.96295107,128.70762573,2024-10-28,,21,부산광역시,부산BIS
BSB503750000,통합세산마을,35.15003397,128.87916216,2024-10-28,,21,부산광역시,부산BIS
BSB503760000,통합세산마을,35.14973158,128.87948437,2024-10-28,,21,부산광역시,부산BIS
BSB503770000,대저2동행정복지센터,35.1788577,128.95687829,2024-10-28,,21,부산광역시,부산BIS
BSB503780000,청량사교차로,35.11469865,128.91993661,2024-10-28,,21,부산광역시,부산BIS
BSB503790000,청량사교차로,35.11449329,128.91953147,2024-10-28,,21,부산광역시,부산BIS
BSB503800000,센텀중학교,35.17540266,129.12521628,2024-10-28,,21,부산광역시,부산BIS
BSB503810000,남구실내빙상장,35.10266802,129.10886245,2024-10-28,7227.0,21,부산광역시,부산BIS
BSB503820000,남구실내빙상장,35.1025535,129.10871146,2024-10-28,7228.0,21,부산광역시,부산BIS
BSB503830000,더래디언트금정산아파트,35.21620712,129.03580318,2024-10-28,8213.0,21,부산광역시,부산BIS
BSB503840000,만덕노인요양원,35.21753521,129.03774702,2024-10-28,,21,부산광역시,부산BIS
BSB503850000,만덕노인요양원,35.21763642,129.03762327,2024-10-28,,21,부산광역시,부산BIS
BSB503860000,상학초등학교,35.21829942,129.03945724,2024-10-28,,21,부산광역시,부산BIS
BSB503870000,상학초등학교,35.21816035,129.03942081,2024-10-28,,21,부산광역시,부산BIS
BSB503880000,상학산복길,35.21670462,129.03970834,2024-10-28,,21,부산광역시,부산BIS
BSB503890000,상학산복길,35.21662532,129.03987104,2024-10-28,,21,부산광역시,부산BIS
BSB503900000,부산현대미술관,35.10827614,128.9434931,2024-10-28,10288.0,21,부산광역시,부산BIS
BSB503910000,원우아파트,35.08551801,129.06349331,2024-10-28,,21,부산광역시,부산BIS
BSB503920000,일신마리나아파트,35.08655246,129.06307536,2024-10-28,,21,부산광역시,부산BIS
BSB503930000,성안마을,35.23666627,128.95043201,2024-10-28,,21,부산광역시,부산BIS
BSB503940000,성안,35.23644283,128.95031682,2024-10-28,,21,부산광역시,부산BIS
BSB503950000,주중,35.23463302,128.94798339,2024-10-28,,21,부산광역시,부산BIS
BSB503960000,주중,35.23466349,128.94776994,2024-10-28,,21,부산광역시,부산BIS
BSB503970000,신현마을,35.25845105,129.1028365,2024-10-28,,21,부산광역시,부산BIS
BSB503980000,감천,35.27035908,128.98132035,2024-10-28,,21,부산광역시,부산BIS
BSB503990000,감천,35.27037917,128.98146919,2024-10-28,,21,부산광역시,부산BIS
BSB504000000,괴정,35.25106883,128.98164718,2024-10-28,,21,부산광역시,부산BIS
BSB504010000,괴정,35.25108,128.98179026,2024-10-28,,21,부산광역시,부산BIS
BSB504020000,괴정소류지,35.26762053,128.98043505,2024-10-28,,21,부산광역시,부산BIS
BSB504030000,괴정소류지,35.26764116,128.98055092,2024-10-28,,21,부산광역시,부산BIS
BSB504040000,남성정밀,35.30550651,128.92073891,2024-10-28,,21,부산광역시,부산BIS
BSB504050000,남성정밀,35.30560552,128.92074675,2024-10-28,,21,부산광역시,부산BIS
BSB504060000,다대농협,35.05641032,128.97042923,2024-10-28,,21,부산광역시,부산BIS
BSB504070000,대감초등학교,35.27246688,128.98220134,2024-10-28,,21,부산광역시,부산BIS
BSB504080000,대감초등학교,35.2721643,128.9819687,2024-10-28,,21,부산광역시,부산BIS
BSB504090000,동척골,35.31549155,128.95613576,2024-10-28,,21,부산광역시,부산BIS
BSB504100000,동척골,35.31583136,128.95629787,2024-10-28,,21,부산광역시,부산BIS
BSB504110000,봉암입구,35.31416995,128.94197063,2024-10-28,,21,부산광역시,부산BIS
BSB504120000,봉암입구,35.31424016,128.9418074,2024-10-28,,21,부산광역시,부산BIS
BSB504130000,상동명사무소,35.30791577,128.93044276,2024-10-28,,21,부산광역시,부산BIS
BSB504140000,상동명사무소,35.3080184,128.93050566,2024-10-28,,21,부산광역시,부산BIS
BSB504150000,소락마을,35.30573371,128.91180672,2024-10-28,,21,부산광역시,부산BIS
BSB185070202,홈플러스,35.17040338,129.1340209,2024-10-28,,21,부산광역시,부산BIS
BSB185070303,동해선벡스코역,35.17166466,129.13408257,2024-10-28,9715.0,21,부산광역시,부산BIS
BSB185100201,센텀시티역.벡스코,35.16974238,129.13277407,2024-10-28,9259.0,21,부산광역시,부산BIS
BSB185100202,센텀시티2번출구,35.16985076,129.1329691,2024-10-28,,21,부산광역시,부산BIS
BSB185110101,시립미술관(벡스코),35.16729769,129.13643215,2024-10-28,70008.0,21,부산광역시,부산BIS
BSB185110301,벡스코,35.16753979,129.13394732,2024-10-28,9334.0,21,부산광역시,부산BIS
BSB185120101,벡스코,35.1673638,129.13370677,2024-10-28,9335.0,21,부산광역시,부산BIS
BSB185120201,센텀호텔,35.16756075,129.13314126,2024-10-28,,21,부산광역시,부산BIS
BSB185130101,센텀시티역.벡스코,35.1695174,129.13325532,2024-10-28,9136.0,21,부산광역시,부산BIS
BSB185130102,벡스코,35.16942297,129.13306373,2024-10-28,,21,부산광역시,부산BIS
BSB185130103,센텀시티1번출구,35.16946942,129.13316148,2024-10-28,,21,부산광역시,부산BIS
BSB185130401,롯데백화점센텀시티점,35.16997953,129.13203568,2024-10-28,9336.0,21,부산광역시,부산BIS
BSB185130402,센텀시티4번출구,35.17010617,129.13191876,2024-10-28,,21,부산광역시,부산BIS
BSB185160301,신세계센텀시티,35.16887379,129.13120653,2024-10-28,9138.0,21,부산광역시,부산BIS
BSB185170301,센텀시티,35.16858261,129.13050671,2024-10-28,70007.0,21,부산광역시,부산BIS
BSB185180101,센텀호텔,35.16716723,129.1329719,2024-10-28,,21,부산광역시,부산BIS
BSB185210101,영화의전당,35.1702054,129.12790418,2024-10-28,9369.0,21,부산광역시,부산BIS
BSB185220101,신세계센텀시티,35.16766738,129.12986361,2024-10-28,9137.0,21,부산광역시,부산BIS
BSB185270101,해강중고교,35.1631582,129.13658846,2024-10-28,9322.0,21,부산광역시,부산BIS
BSB185300401,벡스코제2전시장,35.16691967,129.13487488,2024-10-28,9370.0,21,부산광역시,부산BIS
BSB185300502,벡스코.시립미술관,35.17057256,129.13698972,2024-10-28,9717.0,21,부산광역시,부산BIS
BSB185320101,요트경기장,35.16279603,129.14138219,2024-10-28,9130.0,21,부산광역시,부산BIS
BSB185320301,해강중고교,35.16343218,129.13654461,2024-10-28,9320.0,21,부산광역시,부산BIS
BSB185410203,중동119안전센터,35.16116778,129.17681726,2024-10-28,9356.0,21,부산광역시,부산BIS
BSB185410204,동백초등학교,35.16386889,129.18166341,2024-10-28,9352.0,21,부산광역시,부산BIS
BSB185410205,중2동주민센터,35.16234811,129.18029499,2024-10-28,9354.0,21,부산광역시,부산BIS
BSB185410206,동백초등학교,35.16377122,129.18158397,2024-10-28,,21,부산광역시,부산BIS
BSB185410207,중2동주민센터,35.16225051,129.18021008,2024-10-28,,21,부산광역시,부산BIS
BSB185410208,중동119안전센터,35.16115683,129.17663654,2024-10-28,,21,부산광역시,부산BIS
BSB185420101,동백초등학교.해운대보건소,35.16376433,129.18005106,2024-10-28,9025.0,21,부산광역시,부산BIS
BSB185430301,신동아아파트,35.16296349,129.1557025,2024-10-28,9100.0,21,부산광역시,부산BIS
BSB185430302,신동아아파트,35.16284965,129.15555228,2024-10-28,,21,부산광역시,부산BIS
BSB185440301,아림비치맨션,35.16439793,129.15686411,2024-10-28,9099.0,21,부산광역시,부산BIS
BSB185440302,아림비치맨션,35.16451046,129.15691846,2024-10-28,,21,부산광역시,부산BIS
BSB185490201,우성빌라트,35.16355317,129.1849124,2024-10-28,,21,부산광역시,부산BIS
BSB185490202,동백초등학교.힐스테이트위브아파트,35.16461629,129.18330214,2024-10-28,,21,부산광역시,부산BIS
BSB185490203,현우산화맨션,35.16409384,129.18454104,2024-10-28,,21,부산광역시,부산BIS
BSB185490301,동백초등학교.힐스테이트위브아파트,35.16485964,129.18317065,2024-10-28,,21,부산광역시,부산BIS
BSB185510401,SK뷰아파트,35.16672524,129.18369882,2024-10-28,,21,부산광역시,부산BIS
BSB185510402,경남선경아파트,35.16560915,129.18503809,2024-10-28,,21,부산광역시,부산BIS
BSB185520101,해월정사,35.16300732,129.18657938,2024-10-28,,21,부산광역시,부산BIS
BSB185520102,새터,35.16153069,129.18755815,2024-10-28,,21,부산광역시,부산BIS
BSB185520103,슈퍼앞,35.16113502,129.18970473,2024-10-28,,21,부산광역시,부산BIS
BSB185530301,부대앞,35.17424874,129.16452507,2024-10-28,9066.0,21,부산광역시,부산BIS
BSB185540301,양운우체국,35.17406639,129.16605511,2024-10-28,,21,부산광역시,부산BIS
BSB185580201,해운대해수욕장,35.15918393,129.15906176,2024-10-28,9114.0,21,부산광역시,부산BIS
BSB185580301,동백섬입구,35.15826481,129.1527652,2024-10-28,9118.0,21,부산광역시,부산BIS
BSB185600101,벽산아파트,35.17066865,129.17897127,2024-10-28,9256.0,21,부산광역시,부산BIS
BSB185600102,벽산아파트,35.17080813,129.17926302,2024-10-28,,21,부산광역시,부산BIS
BSB185600201,두산2차아파트,35.16827034,129.17976725,2024-10-28,,21,부산광역시,부산BIS
BSB185600202,벽산1차아파트,35.16932848,129.17898968,2024-10-28,,21,부산광역시,부산BIS
BSB185610201,장산역.화목아파트,35.17095335,129.17876748,2024-10-28,9342.0,21,부산광역시,부산BIS
BSB185620101,대우2차아파트,35.17229438,129.18245091,2024-10-28,9258.0,21,부산광역시,부산BIS
BSB185620201,한라아파트,35.17058136,129.18253934,2024-10-28,9037.0,21,부산광역시,부산BIS
BSB185620202,한라아파트,35.17044085,129.18257955,2024-10-28,,21,부산광역시,부산BIS
BSB185620401,부흥고.해운대백병원,35.17309065,129.1814365,2024-10-28,9038.0,21,부산광역시,부산BIS
BSB185620402,해운대백병원,35.17277436,129.18166542,2024-10-28,,21,부산광역시,부산BIS
BSB185620403,부흥고,35.17409614,129.18076563,2024-10-28,,21,부산광역시,부산BIS
BSB185620404,부흥고.해운대백병원,35.17321448,129.18136989,2024-10-28,,21,부산광역시,부산BIS
BSB185630401,동일아파트,35.1668413,129.17087242,2024-10-28,9042.0,21,부산광역시,부산BIS
BSB185660101,좌동재래시장입구,35.17230572,129.17529426,2024-10-28,9035.0,21,부산광역시,부산BIS
BSB185660401,좌동재래시장,35.17328765,129.17329689,2024-10-28,9057.0,21,부산광역시,부산BIS
BSB185690101,대우아파트,35.1674258,129.18044235,2024-10-28,9030.0,21,부산광역시,부산BIS
BSB185690102,대우.상록아파트,35.16728711,129.18101477,2024-10-28,,21,부산광역시,부산BIS
BSB185690301,두산2차아파트,35.1682907,129.17992418,2024-10-28,,21,부산광역시,부산BIS
BSB185690302,벽산1차아파트,35.1693633,129.17916927,2024-10-28,,21,부산광역시,부산BIS
BSB185730201,양운고등학교,35.17675658,129.17143314,2024-10-28,,21,부산광역시,부산BIS
BSB185760101,해운대해수욕장,35.15948708,129.1609336,2024-10-28,70005.0,21,부산광역시,부산BIS
BSB185760201,해운대해수욕장,35.15933068,129.15860468,2024-10-28,9116.0,21,부산광역시,부산BIS
BSB185770101,노보텔앰베서더호텔,35.16035343,129.16300849,2024-10-28,,21,부산광역시,부산BIS
BSB185770102,그랜드조선부산호텔,35.1602742,129.16290488,2024-10-28,9292.0,21,부산광역시,부산BIS
BSB185770201,해운대해수욕장입구,35.15975989,129.16098124,2024-10-28,9112.0,21,부산광역시,부산BIS
BSB185820101,중동역.순복음교회,35.16839628,129.16801826,2024-10-28,9081.0,21,부산광역시,부산BIS
BSB185820102,코오롱아파트,35.17045785,129.16968971,2024-10-28,9076.0,21,부산광역시,부산BIS
BSB185820103,코오롱아파트,35.16975944,129.16910605,2024-10-28,,21,부산광역시,부산BIS
BSB185820104,해운대순복음교회,35.16814101,129.16777563,2024-10-28,,21,부산광역시,부산BIS
BSB185830301,코오롱아파트,35.17022208,129.169126,2024-10-28,9077.0,21,부산광역시,부산BIS
BSB185830302,중동역.순복음교회,35.16844609,129.16769328,2024-10-28,9080.0,21,부산광역시,부산BIS
BSB185830303,순복음교회,35.16834754,129.16761541,2024-10-28,,21,부산광역시,부산BIS
BSB185830304,코오롱아파트,35.17035516,129.16923257,2024-10-28,,21,부산광역시,부산BIS
BSB185840101,한일아파트,35.17327394,129.17078211,2024-10-28,9062.0,21,부산광역시,부산BIS
BSB185840201,한일아파트,35.17213984,129.17000474,2024-10-28,9074.0,21,부산광역시,부산BIS
BSB185840202,한일아파트,35.17237269,129.17004344,2024-10-28,,21,부산광역시,부산BIS
BSB185840301,LH뜨란채아파트,35.17369561,129.16802054,2024-10-28,9070.0,21,부산광역시,부산BIS
BSB185840302,신성아파트,35.17361252,129.16838628,2024-10-28,,21,부산광역시,부산BIS
BSB185850301,한일아파트,35.17344091,129.17065688,2024-10-28,9063.0,21,부산광역시,부산BIS
BSB185870301,벽산아파트,35.17073487,129.18285299,2024-10-28,9036.0,21,부산광역시,부산BIS
BSB185900301,중1동,35.16207319,129.16724572,2024-10-28,,21,부산광역시,부산BIS
BSB185910101,중1동,35.16203113,129.16739529,2024-10-28,9085.0,21,부산광역시,부산BIS
BSB185910301,중1동,35.16219734,129.16735828,2024-10-28,,21,부산광역시,부산BIS
BSB185930201,해운대시장,35.16208113,129.16330033,2024-10-28,,21,부산광역시,부산BIS
BSB185950301,해운대구청,35.16309075,129.16452496,2024-10-28,9090.0,21,부산광역시,부산BIS
BSB185950302,해운대구청,35.16323778,129.16440396,2024-10-28,,21,부산광역시,부산BIS
BSB196200102,안평.고촌,35.23776218,129.17304927,2024-10-28,16006.0,21,부산광역시,부산BIS
BSB196200103,고촌주택단지,35.23933215,129.16981161,2024-10-28,16235.0,21,부산광역시,부산BIS
BSB196200201,고촌역.대진여객,35.23534139,129.15918313,2024-10-28,9242.0,21,부산광역시,부산BIS
BSB196200301,대진여객.고촌역,35.23573608,129.15808967,2024-10-28,9303.0,21,부산광역시,부산BIS
BSB196200303,고촌역,35.23570208,129.1580025,2024-10-28,,21,부산광역시,부산BIS
BSB196210101,안평삼거리,35.25051187,129.18385715,2024-10-28,,21,부산광역시,부산BIS
BSB196210301,철마삼거리,35.24611728,129.17934247,2024-10-28,16177.0,21,부산광역시,부산BIS
BSB196210302,철마삼거리,35.24596901,129.17918107,2024-10-28,,21,부산광역시,부산BIS
BSB196220301,만화리입구,35.25311031,129.20501202,2024-10-28,,21,부산광역시,부산BIS
BSB196220302,만화리,35.25657809,129.19955707,2024-10-28,,21,부산광역시,부산BIS
BSB196230301,만화리입구,35.25313674,129.20492369,2024-10-28,16523.0,21,부산광역시,부산BIS
BSB196240201,만화리입구,35.25300751,129.20427084,2024-10-28,16544.0,21,부산광역시,부산BIS
BSB196250101,농업기술센터,35.25297724,129.19267356,2024-10-28,16007.0,21,부산광역시,부산BIS
BSB196250102,농업기술센터,35.25299804,129.19274855,2024-10-28,,21,부산광역시,부산BIS
BSB196250301,농업기술센터,35.25298844,129.19180601,2024-10-28,16056.0,21,부산광역시,부산BIS
BSB196250302,만화리영락동산,35.25040469,129.18915556,2024-10-28,16128.0,21,부산광역시,부산BIS
BSB196250303,농업기술센터,35.25295442,129.19173034,2024-10-28,,21,부산광역시,부산BIS
BSB196250304,만화리영락동산,35.25034579,129.18908983,2024-10-28,,21,부산광역시,부산BIS
BSB196260101,만화리영락동산,35.25028827,129.18940747,2024-10-28,16084.0,21,부산광역시,부산BIS
BSB196260102,만화리영락동산,35.25035356,129.1894582,2024-10-28,,21,부산광역시,부산BIS
BSB196280501,부산대청중학교,35.23392455,129.21295892,2024-10-28,16572.0,21,부산광역시,부산BIS
BSB196300201,연화교차로,35.21743445,129.21087204,2024-10-28,16067.0,21,부산광역시,부산BIS
BSB196300401,연화교차로,35.21696298,129.21247358,2024-10-28,16334.0,21,부산광역시,부산BIS
BSB196310201,기장군청,35.24329163,129.22299943,2024-10-28,,21,부산광역시,부산BIS
BSB196310202,신천,35.2419458,129.22655049,2024-10-28,,21,부산광역시,부산BIS
BSB196320101,기장실버타운,35.24449992,129.24143693,2024-10-28,,21,부산광역시,부산BIS
BSB196320102,신앙촌,35.2445525,129.23815177,2024-10-28,,21,부산광역시,부산BIS
BSB196320103,원죽1구,35.2436939,129.24336965,2024-10-28,,21,부산광역시,부산BIS
BSB196330101,기장군청,35.24312261,129.22284716,2024-10-28,,21,부산광역시,부산BIS
BSB196330102,신천,35.24174531,129.22679918,2024-10-28,,21,부산광역시,부산BIS
BSB196330201,죽성사거리,35.24195313,129.22071204,2024-10-28,,21,부산광역시,부산BIS
BSB196420301,중앙중학교,35.32227833,129.18556667,2024-10-28,16126.0,21,부산광역시,부산BIS
BSB196430101,덕산마을,35.32265939,129.18335778,2024-10-28,16170.0,21,부산광역시,부산BIS
BSB196440101,가화테라스1차,35.32112194,129.18989314,2024-10-28,16115.0,21,부산광역시,부산BIS
BSB196450101,강변마을,35.32210667,129.19331563,2024-10-28,16099.0,21,부산광역시,부산BIS
BSB196450102,강변마을,35.32214089,129.19340654,2024-10-28,,21,부산광역시,부산BIS
BSB196450201,가화테라스1차,35.32138258,129.18969726,2024-10-28,16025.0,21,부산광역시,부산BIS
BSB196460101,독점마을,35.32337038,129.20082915,2024-10-28,,21,부산광역시,부산BIS
BSB196460201,강변마을,35.32262344,129.19396021,2024-10-28,16024.0,21,부산광역시,부산BIS
BSB196460202,강변마을,35.32259881,129.19387127,2024-10-28,,21,부산광역시,부산BIS
BSB196470101,서편마을,35.32425093,129.20286359,2024-10-28,16145.0,21,부산광역시,부산BIS
BSB196470102,예림마을,35.32504288,129.20573999,2024-10-28,,21,부산광역시,부산BIS
BSB196470103,독점마을,35.32339526,129.20105509,2024-10-28,,21,부산광역시,부산BIS
BSB196470104,서편마을,35.32429361,129.20293764,2024-10-28,,21,부산광역시,부산BIS
BSB196470105,예림마을,35.32505209,129.20581699,2024-10-28,,21,부산광역시,부산BIS
BSB196470201,독점마을,35.32352731,129.20080256,2024-10-28,16023.0,21,부산광역시,부산BIS
BSB196470202,독점마을,35.32351415,129.20071197,2024-10-28,,21,부산광역시,부산BIS
BSB196480201,신동아파밀리에후문,35.3269422,129.17653144,2024-10-28,16118.0,21,부산광역시,부산BIS
BSB196480202,정관읍사무소.기장소방서,35.32509347,129.18058753,2024-10-28,16086.0,21,부산광역시,부산BIS
BSB196480203,평전마을,35.328835,129.17360939,2024-10-28,16180.0,21,부산광역시,부산BIS
BSB196480204,산막입구,35.33054322,129.1719469,2024-10-28,16040.0,21,부산광역시,부산BIS
BSB196480205,정관읍사무소.기장소방서,35.32512362,129.18052423,2024-10-28,,21,부산광역시,부산BIS
BSB196480301,정관읍사무소.기장소방서,35.32457139,129.18041593,2024-10-28,16261.0,21,부산광역시,부산BIS
BSB196490101,덕산마을,35.32275824,129.18301703,2024-10-28,,21,부산광역시,부산BIS
BSB196500201,정관신도시 롯데캐슬,35.33050238,129.17021099,2024-10-28,16202.0,21,부산광역시,부산BIS
BSB196510101,정관신도시 롯데캐슬,35.33027789,129.17037655,2024-10-28,16201.0,21,부산광역시,부산BIS
BSB196510102,롯데캐슬,35.33024123,129.17030344,2024-10-28,,21,부산광역시,부산BIS
BSB196510201,한진해모로,35.32225994,129.17362795,2024-10-28,16208.0,21,부산광역시,부산BIS
BSB196510202,계룡리슈빌,35.32357597,129.17188654,2024-10-28,16210.0,21,부산광역시,부산BIS
BSB196510203,휴먼시아1차,35.32763557,129.16895954,2024-10-28,16212.0,21,부산광역시,부산BIS
BSB196510301,정원초등학교,35.33199538,129.16688465,2024-10-28,16041.0,21,부산광역시,부산BIS
BSB196510302,모전마을,35.3370626,129.16368741,2024-10-28,16042.0,21,부산광역시,부산BIS
BSB196510303,신정초등학교,35.32993187,129.16795853,2024-10-28,16294.0,21,부산광역시,부산BIS
BSB196510304,신정초등학교,35.32985608,129.16800275,2024-10-28,,21,부산광역시,부산BIS
BSB196510305,정원초등학교,35.33206029,129.16685527,2024-10-28,,21,부산광역시,부산BIS
BSB196520101,모전마을,35.33670235,129.16376289,2024-10-28,16138.0,21,부산광역시,부산BIS
BSB196520102,정원초등학교,35.33109547,129.16697051,2024-10-28,16135.0,21,부산광역시,부산BIS
BSB196520103,솔마루공원,35.3345182,129.16522925,2024-10-28,16224.0,21,부산광역시,부산BIS
BSB196520201,태광주유소,35.3410555,129.16099625,2024-10-28,,21,부산광역시,부산BIS
BSB196520202,정관고개,35.34539625,129.15884108,2024-10-28,16044.0,21,부산광역시,부산BIS
BSB196530101,정관고개,35.34532698,129.15854317,2024-10-28,16171.0,21,부산광역시,부산BIS
BSB196530102,태광주유소,35.3414,129.16049667,2024-10-28,,21,부산광역시,부산BIS
BSB196530201,부산추모공원,35.34769043,129.15917417,2024-10-28,16102.0,21,부산광역시,부산BIS
BSB196540101,부산추모공원,35.34774626,129.15887074,2024-10-28,16103.0,21,부산광역시,부산BIS
BSB196550201,백운제1공원,35.35057115,129.15848355,2024-10-28,16045.0,21,부산광역시,부산BIS
BSB196550202,용천사,35.35249731,129.15469473,2024-10-28,16083.0,21,부산광역시,부산BIS
BSB196560102,백운제1공원,35.35050138,129.15814494,2024-10-28,16158.0,21,부산광역시,부산BIS
BSB196560201,두명마을,35.35554632,129.14832005,2024-10-28,16046.0,21,부산광역시,부산BIS
BSB196560202,월평교차로,35.35783981,129.14157623,2024-10-28,16195.0,21,부산광역시,부산BIS
BSB196630101,이천,35.26647932,129.23816796,2024-10-28,16010.0,21,부산광역시,부산BIS
BSB196630102,이천,35.26650527,129.23825866,2024-10-28,,21,부산광역시,부산BIS
BSB196630201,동부산농협,35.26655333,129.23559258,2024-10-28,,21,부산광역시,부산BIS
BSB196630202,동부산농협,35.26656234,129.23568569,2024-10-28,,21,부산광역시,부산BIS
BSB196640201,이천,35.266642,129.23811336,2024-10-28,,21,부산광역시,부산BIS
BSB196640202,이천,35.26665499,129.23820235,2024-10-28,,21,부산광역시,부산BIS
BSB196650101,삼덕입구,35.27098609,129.2314294,2024-10-28,16267.0,21,부산광역시,부산BIS
BSB196650102,부전아파트,35.26882267,129.23417111,2024-10-28,,21,부산광역시,부산BIS
BSB196650103,삼덕입구,35.27104268,129.23136087,2024-10-28,,21,부산광역시,부산BIS
BSB196650201,동부산농협,35.2664107,129.23555346,2024-10-28,16063.0,21,부산광역시,부산BIS
BSB196650202,동부산농협,35.26641587,129.23565373,2024-10-28,,21,부산광역시,부산BIS
BSB196650301,동해선일광역,35.26571655,129.23331169,2024-10-28,16167.0,21,부산광역시,부산BIS
BSB196650302,일광해수욕장입구,35.26302996,129.23209595,2024-10-28,16100.0,21,부산광역시,부산BIS
BSB196650303,구.일광역,35.26483199,129.23305913,2024-10-28,,21,부산광역시,부산BIS
BSB196650304,일광해수욕장입구,35.26328372,129.23237481,2024-10-28,,21,부산광역시,부산BIS
BSB196650305,동해선일광역,35.26562937,129.23328577,2024-10-28,,21,부산광역시,부산BIS
BSB211100201,일동미라주아파트,35.0818786,129.07071943,2024-10-28,4084.0,21,부산광역시,부산BIS
BSB211110301,천리교,35.08351511,129.07128964,2024-10-28,,21,부산광역시,부산BIS
BSB211120101,동삼주공아파트1단지,35.08277058,129.06950578,2024-10-28,,21,부산광역시,부산BIS
BSB211120301,태종파크맨션,35.08214988,129.06753058,2024-10-28,,21,부산광역시,부산BIS
BSB211130101,동삼슈퍼,35.08001355,129.06709526,2024-10-28,,21,부산광역시,부산BIS
BSB211130301,태종파크맨션,35.08202246,129.06771951,2024-10-28,,21,부산광역시,부산BIS
BSB211150101,청학주유소,35.09293516,129.06527382,2024-10-28,4071.0,21,부산광역시,부산BIS
BSB211150103,대영약국,35.09391909,129.06466531,2024-10-28,,21,부산광역시,부산BIS
BSB211150104,부영슈퍼,35.09061255,129.06611592,2024-10-28,,21,부산광역시,부산BIS
BSB211150105,청학주유소,35.09303861,129.0652119,2024-10-28,,21,부산광역시,부산BIS
BSB211160301,남도여중,35.08667438,129.04617975,2024-10-28,4042.0,21,부산광역시,부산BIS
BSB211170101,신선중학교,35.08149815,129.04483248,2024-10-28,4037.0,21,부산광역시,부산BIS
BSB211170102,신선중학교,35.08140507,129.04480571,2024-10-28,,21,부산광역시,부산BIS
BSB211200301,신선중학교,35.08231591,129.04490252,2024-10-28,4038.0,21,부산광역시,부산BIS
BSB211210201,흰여울문화마을,35.08018691,129.04415619,2024-10-28,4036.0,21,부산광역시,부산BIS
BSB211210202,흰여울문화마을,35.08036358,129.04422278,2024-10-28,,21,부산광역시,부산BIS
BSB211230101,영도초등학교,35.0893354,129.04479823,2024-10-28,,21,부산광역시,부산BIS
BSB211230201,강남병원,35.08794298,129.04385413,2024-10-28,,21,부산광역시,부산BIS
BSB211240101,외환은행,35.09002273,129.04365167,2024-10-28,,21,부산광역시,부산BIS
